None,mean_mz,mean_RT,mean_mz_round,profile_number_peaks,mean_above_blind_intens,target_matches,Ufid_1,Ufid_2,ISTD_matches,2021-11-29,2021-12-14,2022-01-05,2022-01-20,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-02-04,2022-02-19,2022-03-06,2022-03-21,2022-04-05,2022-04-20,2022-05-05,2022-05-20,2022-06-04,2022-06-19,2022-07-04,2022-07-19,2022-08-03,2022-08-18,2022-09-02
3122,564.330189692078,353.0,564.33,9,inf,,564.33_353.0,564_353.0,,125280.81673785964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10024.5496116024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3123,564.359199306723,353.0,564.36,624,12.6725626503174,,564.36_353.0,564_353.0,,23142301.856601626,182224.66194118548,443098.63551949896,269212.25296840986,227172.89766187812,298652.336161288,298966.8915359623,319324.9067079868,2165096.1826057686,1687031.979857468,3155677.537336622,285501.30498529406,627209.5922697217,437551.4246607045,246652.3583550241,420828.5829710227,486538.9612254934,214734.44766710096,162185.92029695006,457472.79799078713,213932.57982633484,122944.71644962752,231673.33712673743,215381.19204077087,488065.5636243561,335792.08244200406
3125,564.398578929339,353.0,564.4,6,inf,,564.4_353.0,564_353.0,,39141.561392443145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3132,565.3877954462,418.0,565.39,12,inf,,565.39_418.0,565_418.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22056.52085037422,28079.169510636584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3143,567.298842021968,402.0,567.3,12,inf,,567.3_402.0,567_402.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2386.6874598730587,0.0,0.0,9085.036107340104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2679.9838480061294,0.0,0.0
3144,567.367121837067,353.0,567.37,30,inf,,567.37_353.0,567_353.0,,189380.95699597782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12021.12868918459,9218.590298976147,18025.72320274646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3145,567.43129729572,373.0,567.43,48,inf,,567.43_373.0,567_373.0,,0.0,0.0,39986.14423622056,2625.4573151017375,4260.654202126938,5912.966257890129,0.0,0.0,0.0,6470.837272030483,13015.874619098644,0.0,11503.716114909046,0.0,0.0,0.0,2374.436696923171,0.0,0.0,0.0,0.0,11388.719746069226,0.0,0.0,0.0,0.0
3148,568.369807476698,353.0,568.37,6,inf,,568.37_353.0,568_353.0,,22508.800505046067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3153,569.275988890825,764.0,569.28,18,inf,,569.28_764.0,569_764.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3162.386966139367,0.0,0.0,0.0,0.0,0.0,21197.139449771716,0.0,0.0,10356.649847447734,0.0,0.0,0.0,0.0,0.0
3154,569.293376361195,387.0,569.29,30,inf,,569.29_387.0,569_387.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42038.060453105645,76283.62051593549,0.0,4571.575003575096,0.0,0.0,2895.2832694008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2624.1568746625585,0.0,0.0
3155,569.333311383879,393.0,569.33,7,inf,,569.33_393.0,569_393.0,,25226.440254977355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0079670833875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3158,569.835113498647,393.0,569.84,6,inf,,569.84_393.0,569_393.0,,12849.531975865275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3159,570.27964287552,764.0,570.28,6,inf,,570.28_764.0,570_764.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3784.1483440688958,0.0,0.0,2599.9931879656665,0.0,0.0,0.0,0.0,0.0
3161,570.296738786443,387.0,570.3,12,inf,,570.3_387.0,570_387.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8071.253848750116,18606.695517602984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3166,571.093195788139,604.0,571.09,12,inf,,571.09_604.0,571_604.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3987.556725630817,0.0,7053.533467254703,8775.327941927579,0.0,4256.814328609712,0.0,0.0,0.0
3171,1142.640014078327,352.5,571.32,24,inf,,571.32_352.5,1142_352.5,,94079.52527540368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5953.785788709704,3633.5692537997456,9664.439758743401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3175,573.186381431033,664.0,573.19,6,inf,,573.19_664.0,573_664.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272.374948600229,3070.163265649267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3176,573.384741325473,484.0,573.38,18,inf,,573.38_484.0,573_484.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11699.371208375715,17199.4114639625,0.0,4368.268104492551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3180,574.325490779373,637.0,574.33,12,1.84541650814895,,574.33_637.0,574_637.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5101.787634788825,4905.925112820995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3182,575.327538173604,380.0,575.33,12,inf,,575.33_380.0,575_380.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3402.659208639954,0.0,3652.8379704622953,5308.1741660682665,0.0,0.0,6474.298436169054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3185,575.843582000334,394.0,575.84,9,inf,,575.84_394.0,575_394.0,,17198.268266381325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5082.560034410483,0.0
3187,576.294544974414,365.0,576.29,12,inf,,576.29_365.0,576_365.0,,10453.579887362872,0.0,2015.0550004049417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4008.145267204641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3188,576.345327111067,393.0,576.35,6,inf,,576.35_393.0,576_393.0,,8895.477542646691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3195,577.326218952547,385.0,577.33,16,inf,,577.33_385.0,577_385.0,,4813.864289241258,0.0,13513.884997994695,1343.66182471945,0.0,755.3724279579959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.3045018419208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3196,577.398865990145,387.0,577.4,54,inf,,577.4_387.0,577_387.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128089.78388022986,237242.77598700044,6287.896708542925,42493.878453910154,0.0,5368.180285998296,0.0,0.0,0.0,0.0,5774.904260715392,0.0,0.0,0.0,7239.4895465008085,0.0,0.0
3199,578.401335404569,387.0,578.4,18,inf,,578.4_387.0,578_387.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23281.046873279538,37883.50034622345,0.0,4198.757253576037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3206,579.342006107724,315.0,579.34,6,inf,,579.34_315.0,579_315.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077.132465006942,0.0,0.0,0.0,0.0,4384.380412104229,0.0,530.44145437725,0.0,0.0,0.0,0.0,0.0,0.0
3209,580.296621825112,596.0,580.3,24,inf,,580.3_596.0,580_596.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13688.681097992165,13812.844362823782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3211,580.38054375315,373.0,580.38,30,inf,,580.38_373.0,580_373.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48861.42537706576,81852.93508517546,0.0,19686.819637355253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3214,581.186106323652,359.0,581.19,9,inf,,581.19_359.0,581_359.0,,1952.6524323316917,1731.6550547430586,1668.09383590715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,581.288514263747,637.0,581.29,6,0.885436017721597,,581.29_637.0,581_637.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2780.4102103031414,0.0,2186.0778449083414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3217,581.382946753053,374.0,581.38,6,inf,,581.38_374.0,581_374.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598.415226540329,9962.319032299876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3220,582.35417971486,450.0,582.35,27,inf,,582.35_450.0,582_450.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20835.133721001297,27401.118405643418,0.0,2252.7142859205,0.0,0.0,2313.0886366736336,0.0,0.0,0.0,3010.7852237048833,0.0,0.0,0.0,0.0,0.0,0.0
3227,583.293956051139,315.0,583.29,164,inf,,583.29_315.0,583_315.0,,2925.935052409437,5479.469034188893,0.0,2360.5678589374206,0.0,2637.9212619478712,4926.779777985242,2360.211119453221,1447.4792377301044,0.0,0.0,10623.512955640796,5888.265503571329,8782.948817351904,29070.937381561485,22727.268386180862,4895.8648090173,46674.30427332414,3091.04498825255,14733.292076938129,0.0,6483.187592899117,3045.622787418342,27162.85365482867,25227.503581200446,10901.435986669547
3228,583.308996857728,417.0,583.31,18,inf,,583.31_417.0,583_417.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20912.678247896638,36612.39808800123,0.0,3178.4818642673836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3238,1168.593991081008,312.5,584.3,6,inf,,584.3_312.5,1168_312.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4950.710743852792,0.0,0.0,0.0,0.0,0.0,4889.430230000796,0.0,0.0
3240,584.33340822269,373.0,584.33,12,inf,,584.33_373.0,584_373.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11702.26867255105,26555.992958207335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2936.8848211297995,0.0,0.0
3244,585.288357180723,353.0,585.29,36,inf,,585.29_353.0,585_353.0,,244314.89236404994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16163.146274918996,13531.737873463224,37026.18797824104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3245,585.3599386642,393.0,585.36,9,inf,,585.36_393.0,585_393.0,,15144.795321963402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3638.946823765062,0.0
3246,586.291676366855,353.0,586.29,6,inf,,586.29_353.0,586_353.0,,61641.09811978438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3249,1173.66895097584,391.0,586.83,21,inf,,586.83_391.0,1173_391.0,,8299.873590218907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23361.26004224145,0.0
3250,587.185071604343,540.0,587.19,354,inf,,587.19_540.0,587_540.0,,13230.15501260163,18560.377445587492,14477.041975246002,31351.383807345177,10722.71758075127,27395.740372706463,25335.314186326646,39114.74679368927,32162.16572919802,45285.09562720694,44524.452098587826,6181.88909993057,26963.178156167323,59213.50167182917,76057.02059836396,15377.717329395296,126787.74134340901,171717.33980660143,38203.954101498115,99036.11504468112,83875.13276475445,0.0,58890.4181863232,56458.852673395835,0.0,81496.65064501976
3282,593.364521682692,360.0,593.36,14,inf,,593.36_360.0,593_360.0,,95717.33824926883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3958.834295636621,2237.239076302275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3284,594.323496593941,365.0,594.32,18,inf,,594.32_365.0,594_365.0,,17916.51037528802,6446.592478870892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14368.55834101967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3286,594.359913572608,381.0,594.36,6,inf,,594.36_381.0,594_381.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7355.0537543852915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3288,594.396159104276,353.0,594.4,21,inf,,594.4_353.0,594_353.0,,63927.16785879616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8301.03250497001,7987.885263588199,16774.20929700354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3295,595.349262245145,431.0,595.35,15,inf,,595.35_431.0,595_431.0,,12856.48939091118,5107.7077070121995,30226.681360569233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3309,596.258395096686,637.0,596.26,12,0.972476832287024,,596.26_637.0,596_637.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11576.360034505173,0.0,0.0,0.0,0.0,0.0,2993.303968566646,0.0,0.0,0.0
3311,596.400657790173,395.0,596.4,6,inf,,596.4_395.0,596_395.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2868.3138530648916,8737.181884022555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3313,597.273208971935,319.0,597.27,34,inf,,597.27_319.0,597_319.0,,2473.9160827305836,651.1237781666083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.7627352860416,2434.2675814427166,2447.67297322825,2143.1133672976957,0.0,6247.387986971241,0.0,4167.55377903215,0.0,0.0,0.0,6257.435678607709,3872.845624438271,0.0
3317,597.856723971027,397.0,597.86,6,inf,,597.86_397.0,597_397.0,,13567.66899158028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3320,598.37246161261,393.0,598.37,6,inf,,598.37_393.0,598_393.0,,3326.6241502857415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.1304608683813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3325,599.050086324082,296.0,599.05,6,inf,,599.05_296.0,599_296.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4796.898279222729,0.0,0.0,0.0,0.0,0.0,0.0,4110.371429311183,0.0,0.0
3326,599.21374879833,784.0,599.21,66,inf,,599.21_784.0,599_784.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9201.403344911518,0.0,0.0,5734.604108017792,18772.30462983288,4886.260526232758,60750.36295527446,41534.64443300585,18066.27124454421,0.0,40305.737479034724,5194.7276333115215,0.0,6800.352465631438,36997.41868880525
3328,599.351202471169,395.0,599.35,24,inf,,599.35_395.0,599_395.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21277.66186492987,38210.046281798735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3559.209822208754,0.0,0.0,2877.7306303144833,0.0,0.0
3330,600.289936329482,344.0,600.29,6,inf,,600.29_344.0,600_344.0,,0.0,0.0,5685.126407692408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5238.457070196717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3336,601.229406980501,790.0,601.23,87,inf,,601.23_790.0,601_790.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7301.25694786135,0.0,53563.30988089437,68602.35053442327,17110.67959359018,9314.16376832329,75611.79452583457,9390.757225066083,15724.829893598291,14784.89248408748,73242.77210619283
3338,602.375009052409,498.0,602.38,9,inf,,602.38_498.0,602_498.0,,23538.16775025761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3344,604.246321561027,270.0,604.25,6,inf,,604.25_270.0,604_270.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12057.77175040835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3348,605.260685856363,409.0,605.26,9,inf,,605.26_409.0,605_409.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5183.896716282042,5015.176320424766,0.0,2561.6315874409624,0.0,0.0,0.0,0.0
3351,605.430128959799,450.0,605.43,12,inf,,605.43_450.0,605_450.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10712.08736690872,14486.668700988293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3355,606.262154898725,268.0,606.26,6,inf,,606.26_268.0,606_268.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11717.286497972675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3358,606.377482237105,381.0,606.38,10,inf,,606.38_381.0,606_381.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11788.362890060904,39477.40594536004,0.0,1006.1389144366584,811.1054653362208,0.0,0.0,0.0,0.0,0.0,0.0,758.1727784948416,0.0,0.0,0.0,0.0,0.0
3360,606.436789265683,425.0,606.44,12,inf,,606.44_425.0,606_425.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19584.731421517226,30316.712493039795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3363,606.871491862253,398.0,606.87,36,inf,,606.87_398.0,606_398.0,,50675.140006571484,0.0,0.0,0.0,0.0,1959.8015223067332,0.0,0.0,4149.730959736804,0.0,0.0,0.0,0.0,0.0,0.0,2432.2072509896043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23839.792561736267,0.0
3364,607.373160106986,410.0,607.37,18,inf,,607.37_410.0,607_410.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3487.5633102957668,9849.94852378103,0.0,0.0,14809.91610034301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3367,608.352240964871,361.0,608.35,9,inf,,608.35_361.0,608_361.0,,71421.63357915501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7014.221341445322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3369,608.416758831679,361.0,608.42,10,inf,,608.42_361.0,608_361.0,,74679.05815749698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.1816532024167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3376,609.348736765292,399.0,609.35,4,inf,,609.35_399.0,609_399.0,,901.1841276038417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3621.7854640146834,0.0
3384,610.391090807306,361.0,610.39,78,inf,,610.39_361.0,610_361.0,,786739.7333876025,0.0,2910.572488257454,0.0,0.0,2991.5126585211206,0.0,0.0,74857.1505526644,56533.20552652746,101204.26911912784,0.0,17083.72449431905,3676.8546073245166,0.0,0.0,4092.602827028979,0.0,0.0,4015.2573294909466,0.0,0.0,0.0,0.0,0.0,0.0
3390,611.25228860036,421.0,611.25,9,inf,,611.25_421.0,611_421.0,,0.0,0.0,0.0,2983.1549976854126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3021.655559551304,0.0,0.0,9622.677610351107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3395,611.393577632693,361.0,611.39,15,inf,,611.39_361.0,611_361.0,,119123.61324898475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4547.021281767358,0.0,11647.213811040376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3397,612.489092076313,373.0,612.49,12,inf,,612.49_373.0,612_373.0,,0.0,0.0,7144.177445797766,0.0,0.0,3852.5744933541123,0.0,0.0,0.0,0.0,7814.334096811129,0.0,4676.651031409142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3399,613.247701944338,365.0,613.25,6,inf,,613.25_365.0,613_365.0,,4677.384672586412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4335.554400874171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,613.367150156305,424.0,613.37,18,inf,,613.37_424.0,613_424.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11980.345897137542,24049.251806879252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2917.3777985407955,3031.9578529284663,0.0,0.0,2747.432161925571,0.0,0.0
3404,614.322805169441,395.0,614.32,12,inf,,614.32_395.0,614_395.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13115.871398566154,17506.796635328083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3407,614.411083424529,691.0,614.41,6,inf,,614.41_691.0,614_691.0,,0.0,9951.902871518563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3411,1229.554667776239,264.5,614.78,12,inf,,614.78_264.5,1229_264.5,,0.0,0.0,4125.835010366942,0.0,0.0,0.0,11377.61976984355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997.2637446442084,0.0,0.0,0.0,0.0,3577.3606957518623
3414,615.345823449467,361.0,615.35,9,inf,,615.35_361.0,615_361.0,,49810.007676016045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6646.699998032913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3425,617.180128002477,641.0,617.18,30,inf,,617.18_641.0,617_641.0,,0.0,0.0,0.0,0.0,0.0,0.0,2462.705406233675,0.0,0.0,0.0,3208.2858147844418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25517.70021068634,4863.067815819846,0.0,0.0,0.0
3433,619.175094186668,524.0,619.18,45,inf,,619.18_524.0,619_524.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3601.425990398804,0.0,12375.22499680278,28810.287919414117,0.0,13039.687640397575,5931.633880045291,0.0,4439.158601088158,0.0,0.0,0.0
3435,619.353818949862,387.0,619.35,6,inf,,619.35_387.0,619_387.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3876.474925808141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146.7417212680916,0.0,0.0,0.0,0.0,0.0
3438,619.869852082085,401.0,619.87,6,inf,,619.87_401.0,619_401.0,,10397.06302001266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3439,620.348939360759,318.0,620.35,7,inf,,620.35_318.0,620_318.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2735.06414298545,3030.6633091550248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3444,621.395674833598,402.0,621.4,24,inf,,621.4_402.0,621_402.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37918.66550695294,61016.35489623971,0.0,9465.159272957695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3445,621.424987656734,394.0,621.42,57,inf,,621.42_394.0,621_394.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114075.07382954958,211879.52133777516,5234.843285967859,39029.84271142513,9636.1800651771,9967.27174856679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5703.2775893157,0.0,0.0
